OBJECTID,BLD_ID,DEV_ID,DEV_NAME,NGHDNUM,POLICEDIVI,BLDG_POSTC,TOTAL_RESU,MRKT_UNIT,RGI_UNIT,YEAR_BUILT,BUILDING,BUILDFORM,FLR_ABV_GR,BLD_DESC,X,Y,LONGITUDE,LATITUDE
2163,3170,85,Regent Park (North),72,51,M5A 2G5,47,0,47,1948,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,315688.277,4835597.365,-79.364804,43.6622483
2164,3173,85,Regent Park (North),72,51,M5A 2G5,47,0,47,1948,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,315553.52,4835560.792,-79.366475,43.661921
2165,3178,85,Regent Park (North),72,51,M5A 2H5,53,0,53,1948,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,315855.222,4835647.36,-79.362733,43.6626959
2167,3183,85,Regent Park (North),72,51,M5A 2Z9,71,0,71,1948,Mid Rise,Mid Rise Apt. Bldg.Elevator,6,6 - Storey Mid Rise Apt. Bldg.,315554.284,4835464.754,-79.366467,43.6610565
2168,3157,85,Regent Park (North),72,51,M5A 3P7,47,0,47,1948,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,316184.412,4835563.389,-79.358653,43.661935
2170,3161,85,Regent Park (North),72,51,M5A 3P7,8,0,8,1948,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,316129.146,4835711.925,-79.359335,43.6632729
2172,3158,85,Regent Park (North),72,51,M5A 3G1,8,0,8,1948,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,315861.197,4835533.52,-79.362661,43.6616711
2173,3169,85,Regent Park (North),72,51,M5A 3G1,47,0,47,1948,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,315813.619,4835552.43,-79.36325,43.661842
2174,3185,85,Regent Park (North),72,51,M5A 3S7,71,0,71,1948,Mid Rise,Mid Rise Apt. Bldg.Elevator,6,6 - Storey Mid Rise Apt. Bldg.,315749.006,4835519.022,-79.364052,43.6615422
2175,3162,85,Regent Park (North),72,51,M5A 3K3,8,0,8,1948,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,315989.773,4835659.97,-79.361064,43.6628074
2176,3163,85,Regent Park (North),72,51,M5A 3K2,8,0,8,1948,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,315948.572,4835647.57,-79.361575,43.6626964
2178,3174,85,Regent Park (North),72,51,M5A 3K3,47,0,47,1948,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,316043.374,4835527.56,-79.360402,43.6616147
2179,3176,85,Regent Park (North),72,51,M5A 3K2,47,0,47,1948,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,315950.172,4835597.5,-79.361556,43.6622457
2181,3067,201,Regent Park (South),72,51,M5A 3M3,8,0,8,1957,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse Multifam,316148.493,4835301.351,-79.359104,43.6595769
2182,3070,201,Regent Park (South),72,51,M5A 3M3,17,0,17,1957,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,316147.598,4835298.688,-79.359115,43.6595529
2184,3075,201,Regent Park (South),72,51,M5A 3M4,96,0,96,1957,High Rise,High Rise Apt. Bldg.Elevator,13,13 - Storey High Rise Apt. Bldg.,316108.354,4835274.192,-79.359602,43.659333
2187,3057,201,Regent Park (South),72,51,M5A 1X8,22,0,22,1957,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,316226.015,4835274.565,-79.358143,43.6593346
2189,3062,201,Regent Park (South),72,51,M5A 1Y7,96,0,96,1957,High Rise,High Rise Apt. Bldg.Elevator,13,13 - Storey High Rise Apt. Bldg.,316070.141,4835390.911,-79.360073,43.6603842
2190,3060,201,Regent Park (South),72,51,M5A 3T3,15,0,15,1957,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,316202.364,4835391.022,-79.358434,43.6603832
2191,3061,201,Regent Park (South),72,51,M5A 2J7,21,0,21,1957,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,316195.565,4835412.65,-79.358518,43.660578
2204,80309,922,Sackville St. (246),72,51,M5A 3N7,14,0,14,2011,Towns & Wkups,Stacked Townhouse,3,3 - Storey Stacked Townhouse,315710.448,4835263.225,-79.364532,43.6592317
2206,76368,921,Sackville St. (252),72,51,M5A 3E9,159,2,157,2009,High Rise,High Rise Apt. Bldg.Elevator,22,22 - Storey High Rise Apt. Bldg.,315799.416,4835404.366,-79.363429,43.6605094
2209,78843,923,Oak St. (1),72,51,M5A 0A1,84,20,64,2010,High Rise,High Rise Apt. Bldg.Elevator,10,10 - Storey High Rise Apt. Bldg.,315586.239,4835419.538,-79.366069,43.6606405
2210,80311,923,Oak St. (1),72,51,M5A 4N8,12,0,12,2011,Towns & Wkups,Stacked Townhouse,3,3 - Storey Stacked Townhouse,315714.761,4835390.803,-79.364479,43.6603886
236,4226,200,Lawrence Heights,32,32,M6A 2M5,8,0,8,1957,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,309478.143,4842251.89,-79.441746,43.7222123
243,4208,200,Lawrence Heights,32,32,M6A 2M6,6,0,6,1957,Towns & Wkups,Townhouse Multiplex,2,2-Storey Townhouse Sixplex,309202.277,4842253.239,-79.445169,43.7222261
2193,74474,334,Rivertowne,70,55,M4M 2S7,38,0,38,2008,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,316712.146,4835373.024,-79.352114,43.6602132
2194,74475,334,Rivertowne,70,55,M4M 2S9,28,0,28,2008,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,316672.315,4835412.611,-79.352607,43.6605702
2196,74477,334,Rivertowne,70,55,M4M 1M4,56,0,56,2008,Low Rise,Low Rise Apt. Bldg.Elevator,4,4 - Storey Low Rise Apt. Bldg.,316637.682,4835376.563,-79.353037,43.6602462
2198,80063,334,Rivertowne,70,55,M4M 3K4,30,2,28,2011,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,316768.451,4835288.668,-79.351414,43.6594444
834,4783,306,Cavell Harcourt,68,55,M4K 1M3,15,4,11,1977,Towns & Wkups,Walkup Apartment Building,3,3-Storey Walk-Up Apt. Bldg.,317322.303,4837255.226,-79.344505,43.6771456
2213,80061,363,Broadview Ave. (717),68,55,M4K 2P5,69,64,5,1972,High Rise,High Rise Apt. Bldg.Elevator,8,8 - Storey High Rise Apt. Bldg.,316277.466,4837033.163,-79.357468,43.6751635
815,4055,33,Blake Boultbee,69,55,M4J 3E1,189,0,189,1969,High Rise,High Rise Apt. Bldg.Elevator,14,14 - Storey High Rise Apt. Bldg.,317736.256,4836964.143,-79.339378,43.6745184
816,4058,33,Blake Boultbee,69,55,M4J 3C9,25,0,25,1969,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,317803.568,4836763.417,-79.338548,43.6727104
817,4059,33,Blake Boultbee,69,55,M4J 3C9,10,0,10,1969,Towns & Wkups,Townhouse Back to Back Multifam.,3,3 - Storey Townhouse Back to Back Multifam(partly 2 storey),317744.045,4836801.002,-79.339285,43.6730497
818,4060,33,Blake Boultbee,69,55,M4J 3C9,20,0,20,1969,Towns & Wkups,Townhouse Back to Back Multifam.,3,3 - Storey Townhouse Back to Back Multifam(partly 2 storey),317725.381,4836857.853,-79.339515,43.6735618
819,4061,33,Blake Boultbee,69,55,M4J 3C9,20,0,20,1969,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,317758.318,4836894.565,-79.339106,43.6738917
820,4062,33,Blake Boultbee,69,55,M4J 3C9,13,0,13,1969,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,317777.441,4836784.394,-79.338871,43.6728996
821,4056,33,Blake Boultbee,69,55,M4J 1A6,166,0,166,1969,High Rise,High Rise Apt. Bldg.Elevator,11,11 - Storey High Rise Apt. Bldg.,317696.053,4836777.628,-79.339881,43.6728402
825,4747,306,Cavell Harcourt,69,55,M4J 1H6,6,2,4,1977,Towns & Wkups,Townhouse,2,2 - Storey Townhouse,317551.233,4837268.801,-79.341665,43.6772639
826,4753,306,Cavell Harcourt,69,55,M4J 1H6,6,3,3,1977,Towns & Wkups,Townhouse,2,2 - Storey Townhouse,317436.336,4837236.614,-79.343091,43.6769761
836,5554,159,Frances Beavis Manor,69,55,M4K 3Y6,139,0,139,1981,High Rise,High Rise Apt. Bldg.Elevator,8,8 - Storey High Rise Apt. Bldg.,317629.833,4836441.05,-79.34071,43.6698117
848,3653,86,Phin Park,69,55,M4J 3T2,24,0,24,1959,Towns & Wkups,Walkup Apartment Building,3,3 - Storey Low Rise Apt. Bldg.,318018.089,4837440.899,-79.335871,43.678805
865,5695,315,Queen Victoria (40),69,55,M4J 1E9,6,4,2,1983,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,318123.602,4837292.23,-79.334566,43.6774649
1051,5532,138,Greenwood Towers,66,54,M4J 4Y9,350,1,349,1974,High Rise,High Rise Apt. Bldg.Elevator,14,14 - Storey High Rise Apt. Bldg.,318166.408,4837751.63,-79.334024,43.6815994
814,5562,167,Blair Court,59,54,M4J 5B1,254,0,254,1986,High Rise,High Rise Apt. Bldg.Elevator,8,8 & 6-Storey High Rise Apt. Bldgs.,317529.069,4838645.48,-79.341908,43.6896562
1041,5730,361,Coxwell Stables,65,55,M4L 3B7,11,2,9,1919,Towns & Wkups,Townhouse,2,2 - Storey Townhouse,319201.27,4837236.456,-79.321202,43.6769427
1042,4737,801,Danforth Ave. (1275),65,55,M4J 5B6,109,23,86,1988,Low Rise,Low Rise Apt. Bldg.Elevator,4,4 - Storey Low Rise Apt. Bldg.,318496.368,4837711.867,-79.329932,43.6812355
1043,4072,91,Don Summerville,65,55,M4L 1E6,60,0,60,1969,Mid Rise,Mid Rise Apt. Bldg.Elevator,6,6 - Storey Mid Rise Apt. Bldg.,319405.759,4835983.683,-79.3187,43.6656624
1045,4074,93,Eastview Park,65,55,M4L 1B1,41,0,41,1965,Mid Rise,Mid Rise Apt. Bldg.Elevator,6,6 - Storey Mid Rise Apt. Bldg.,319619.997,4836006.059,-79.316043,43.6658597
1053,90110,304,Greenwood Walpole,65,55,M4L 3W5,18,8,10,1987,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,318667.171,4837019.297,-79.327832,43.6749982
1055,90112,304,Greenwood Walpole,65,55,M4L 3W5,20,11,9,1987,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,318667.171,4837019.297,-79.327832,43.6749982
1056,90113,304,Greenwood Walpole,65,55,M4L 3W5,10,4,6,1987,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,318667.171,4837019.297,-79.327832,43.6749982
1057,90114,304,Greenwood Walpole,65,55,M4L 3W5,12,3,9,1987,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,318667.171,4837019.297,-79.327832,43.6749982
366,3963,216,Neptune Drive,32,32,M6A 2Y3,32,1,31,1974,Towns & Wkups,Stacked Townhouse Multifam.,4,4 - Storey Stacked Townhouse,309577.593,4843108.688,-79.4405,43.7299153
367,3964,216,Neptune Drive,32,32,M6A 2Y4,54,0,54,1974,Towns & Wkups,Stacked Townhouse Multifam.,4,4 - Storey Stacked Townhouse,309572.41,4843069.517,-79.440565,43.7295627
368,3965,216,Neptune Drive,32,32,M6A 2Y3,48,0,48,1974,Towns & Wkups,Stacked Townhouse Multifam.,4,4 - Storey Stacked Townhouse,309646.53,4843100.909,-79.439645,43.7298448
369,5609,102,Northacres Apts.,32,32,M6A 2N4,16,0,16,1958,Towns & Wkups,Walkup Apartment Building,2,2 - Storey Walk-Up Apt. Bldg.,309459.88,4841988.88,-79.441974,43.719845
370,5610,102,Northacres Apts.,32,32,M6A 2N4,16,0,16,1958,Towns & Wkups,Walkup Apartment Building,2,2 - Storey Walk-Up Apt. Bldg.,309416.056,4841979.259,-79.442518,43.7197587
372,5612,102,Northacres Apts.,32,32,M6A 2N4,15,0,15,1958,Towns & Wkups,Walkup Apartment Building,2,2 - Storey Walk-Up Apt. Bldg.,309372.232,4842010.257,-79.443062,43.720038
377,5560,165,Saranac Apartments,32,32,M6A 3A7,181,0,181,1983,High Rise,High Rise Apt. Bldg.Elevator,12,12 - Storey High Rise Apt. Bldg.,310348.858,4842220.108,-79.430939,43.72192
365,5558,163,Marjory Carton Apartments,39,32,M5M 4M8,125,0,125,1982,Mid Rise,Mid Rise Apt. Bldg.Elevator,5,5 - Storey Mid  Rise Apt. Bldg.,311012.907,4844151.197,-79.422675,43.7392975
1256,5589,730,William Clarkin Mews,103,53,M4N 2H8,41,13,28,1937,Low Rise,Low Rise Apt. Bldg.Elevator,4,4 - Storey Low Rise Apt. Bldg.,312833.856,4841792.101,-79.400103,43.7180441
1257,5590,730,William Clarkin Mews,103,53,M4N 2H8,41,14,27,1937,Low Rise,Low Rise Apt. Bldg.Elevator,4,4 - Storey Low Rise Apt. Bldg.,312798.75,4841811.418,-79.400539,43.7182184
1258,5591,730,William Clarkin Mews,103,53,M4N 2H8,31,6,25,1937,Towns & Wkups,Walkup Apartment Building,3,3 - Storey Low Rise Apt. Bldg.,312833.606,4841841.405,-79.400106,43.7184879
1237,5593,732,Broadway Ave. (28),104,53,M4P 1T5,75,19,56,1956,Low Rise,Low Rise Apt. Bldg.Elevator,3,3 - Storey Low Rise Apt. Bldg.,313074.954,4840947.509,-79.397124,43.710439
1238,5594,734,Courtyard Co-op (Broadway 10),104,53,M4P 3G8,35,7,28,1993,Mid Rise,Mid Rise Apt. Bldg.Elevator,5,5 - Storey Mid  Rise Apt. Bldg.,312983.909,4840917.52,-79.398254,43.7101701
1239,69530,803,Eglinton Ave. E (220),104,53,M4P 1K4,99,28,71,1970,High Rise,High Rise Apt. Bldg.Elevator,10,10 - Storey High Rise Apt. Bldg.,313518.471,4840721.175,-79.391625,43.7083967
1248,5555,160,Montgomery Place,104,53,M4P 2X9,266,0,266,1981,High Rise,High Rise Apt. Bldg.Elevator,15,15 - Storey High Rise Apt. Bldg.,313280.504,4840680.403,-79.394578,43.7080325
1259,5595,733,Yonge St.  (2401) (Broadway 8 & 12),104,53,M4P 3G9,57,10,47,1993,Mid Rise,Mid Rise Apt. Bldg.Elevator,7,7 - Storey Mid  Rise Apt. Bldg.,312989.385,4840943.406,-79.398186,43.710403
1260,5596,733,Yonge St.  (2401) (Broadway 8 & 12),104,53,M4P 3G7,83,23,60,1993,Mid Rise,Mid Rise Apt. Bldg.Elevator,7,7 - Storey Mid  Rise Apt. Bldg.,312978.823,4840892.092,-79.398318,43.7099412
1246,5436,183,Joseph Brown Manor,105,32,M4N 3P5,110,8,102,1990,Mid Rise,Mid Rise Apt. Bldg.Elevator,5,5 - Storey Mid Rise Apt. Bldg.,312675.228,4842824.244,-79.402057,43.7273367
1255,5563,168,The Sherwood,99,53,M4P 3B4,105,1,104,1987,Mid Rise,Mid Rise Apt. Bldg.Elevator,6,6 - Storey Mid Rise Apt. Bldg.,312891.412,4841348.24,-79.399396,43.7140481
1340,5516,123,Edgeley Apartments,24,31,M3N 1S5,323,8,315,1969,High Rise,High Rise Apt. Bldg. & 2-storey,11,11 - Storey Apt. Bldg. & attched 2-Storey wing,303286.907,4847413.625,-79.518602,43.7686876
1342,3565,25,Edgeley Village Driftwood,24,31,M3N 2P7,135,0,135,1967,High Rise,High Rise Apt. Bldg.Elevator,16,16 - Storey High Rise Apt. Bldg.,303458.049,4847261.584,-79.516476,43.7673194
1345,3581,25,Edgeley Village Driftwood,24,31,M3N 2P8,7,0,7,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303552.939,4847124.045,-79.515297,43.7660816
1346,3582,25,Edgeley Village Driftwood,24,31,M3N 2P8,10,0,10,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303486.837,4847105.611,-79.516118,43.7659155
1347,3583,25,Edgeley Village Driftwood,24,31,M3N 2P8,11,0,11,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303519.888,4847132.307,-79.515708,43.7661559
1348,3584,25,Edgeley Village Driftwood,24,31,M3N 2P8,15,0,15,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303416.286,4847110.696,-79.516994,43.7659612
1349,3585,25,Edgeley Village Driftwood,24,31,M3N 2P8,16,0,16,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303367.981,4847096.713,-79.517594,43.7658352
1350,3586,25,Edgeley Village Driftwood,24,31,M3N 2P8,17,0,17,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303427.727,4847047.772,-79.516852,43.7653948
1351,3587,25,Edgeley Village Driftwood,24,31,M3N 2P8,17,0,17,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303491.286,4847162.179,-79.516063,43.7664247
1355,3569,25,Edgeley Village Driftwood,24,31,M3N 2P9,7,0,7,1967,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,303641.567,4847329.341,-79.514197,43.7679297
1356,3570,25,Edgeley Village Driftwood,24,31,M3N 2P9,8,0,8,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303618.944,4847466.383,-79.514478,43.7691632
1357,3571,25,Edgeley Village Driftwood,24,31,M3N 2P9,11,0,11,1967,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,303755.117,4847399.82,-79.512787,43.7685643
1358,3572,25,Edgeley Village Driftwood,24,31,M3N 2P9,13,0,13,1967,Towns & Wkups,Townhouse Multiplex,3,3 - Storey Townhouse,303708.566,4847399.82,-79.513365,43.7685642
1359,3573,25,Edgeley Village Driftwood,24,31,M3N 2P9,14,0,14,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303719.007,4847476.825,-79.513235,43.7692574
1361,3575,25,Edgeley Village Driftwood,24,31,M3N 2P9,15,0,15,1967,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,303560.646,4847427.664,-79.515202,43.7688146
1624,3619,48,Allenbury Gardens,47,33,M2J 2Z2,24,0,24,1965,Towns & Wkups,Townhouse Centre Hall Mulrifam.,2,2 - Storey Townhouse Centre Hall,317504.032,4848783.103,-79.34198,43.7809076
1625,3620,48,Allenbury Gardens,47,33,M2J 2Z2,12,0,12,1965,Towns & Wkups,Townhouse Centre Hall Mulrifam.,2,2 - Storey Townhouse Centre Hall,317519.187,4848795.156,-79.341791,43.7810159
1626,90070,48,Allenbury Gardens,47,33,M2J 2Z2,12,0,12,1965,Towns & Wkups,Townhouse Centre Hall Mulrifam.,2,2 - Storey Townhouse Centre Hall,317337.771,4848720.264,-79.344047,43.7803449
1627,90071,48,Allenbury Gardens,47,33,M2J 2Z2,10,0,10,1965,Towns & Wkups,Townhouse Centre Hall Mulrifam.,2,2 - Storey Townhouse Centre Hall,317519.187,4848795.156,-79.341791,43.7810159
1628,90072,48,Allenbury Gardens,47,33,M2J 2Z2,12,0,12,1965,Towns & Wkups,Townhouse Centre Hall Mulrifam.,2,2 - Storey Townhouse Centre Hall,317519.187,4848795.156,-79.341791,43.7810159
1629,3617,48,Allenbury Gardens,47,33,M2J 3E1,12,0,12,1965,Towns & Wkups,Townhouse Centre Hall Mulrifam.,2,2 - Storey Townhouse Centre Hall,317253.151,4848728.826,-79.345098,43.7804234
1485,5629,109,East York Acres,60,54,M4C 4P5,200,1,199,1962,Mid Rise,Mid Rise Apt. Bldg.Elevator,6,6 - Storey Mid Rise Apt. Bldg.,319975.998,4839636.799,-79.311526,43.698533
1482,3142,63,Agnes MacPhail,61,54,M4C 2L7,10,0,10,1969,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,320759.125,4839327.751,-79.30182,43.6957351
1483,3143,63,Agnes MacPhail,61,54,M4C 2L7,183,0,183,1969,High Rise,High Rise Apt. Bldg.Elevator,25,25 - Storey High Rise Apt. Bldg.,320711.637,4839312.69,-79.302409,43.6956005
1484,3144,63,Agnes MacPhail,61,54,M4C 2L7,90,0,90,1969,High Rise,High Rise Apt. Bldg.Elevator,17,17 - Storey High Rise Apt. Bldg.,320711.637,4839312.69,-79.302409,43.6956005
475,5540,146,Byng Towers,121,41,M1L 4P9,194,0,194,1978,High Rise,High Rise Apt. Bldg.Elevator,10,10 - Storey High Rise Apt. Bldg.,322630.485,4839109.71,-79.278611,43.6937304
525,4099,208,Warden Woods,121,41,M1L 1N7,8,0,8,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322661.416,4839996.292,-79.278198,43.70171
526,4101,208,Warden Woods,121,41,M1L 1N7,8,0,8,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322724.108,4840041.997,-79.277419,43.7021199
528,4105,208,Warden Woods,121,41,M1L 1N7,9,0,9,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322543.471,4840011.96,-79.279661,43.7018538
530,4112,208,Warden Woods,121,41,M1L 1N7,24,0,24,1962,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,322552.169,4840058.895,-79.279551,43.7022761
531,4088,208,Warden Woods,121,41,M1L 1N9,8,0,8,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322619.892,4840211.083,-79.278706,43.7036443
533,4113,208,Warden Woods,121,41,M1L 1N8,115,0,115,1962,High Rise,High Rise Apt. Bldg.Elevator,12,12 - Storey High Rise Apt. Bldg.,322432.948,4840133.711,-79.281028,43.7029523
536,4095,208,Warden Woods,121,41,M1L 3V5,7,0,7,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322509.36,4839757.759,-79.280092,43.6995665
537,4100,208,Warden Woods,121,41,M1L 3V5,8,0,8,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322580.369,4839780.545,-79.279211,43.6997699
538,4104,208,Warden Woods,121,41,M1L 3V5,8,0,8,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322537.495,4839764.11,-79.279743,43.699623
540,4108,208,Warden Woods,121,41,M1L 3V6,12,0,12,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322532.097,4839828.768,-79.279808,43.7002051
541,4109,208,Warden Woods,121,41,M1L 3V6,12,0,12,1962,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,322555.063,4839819.178,-79.279523,43.7001183
542,4102,208,Warden Woods,121,41,M1L 3Y6,8,0,8,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322608.577,4839786.08,-79.278861,43.6998191
543,4098,208,Warden Woods,121,41,M1L 4N5,11,0,11,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse,322581.014,4840410.909,-79.279182,43.7054439
544,5633,113,Woodland Acres North,121,41,M1L 3Z9,223,0,223,1964,High Rise,High Rise Apt. Bldg.Elevator,15,15 - Storey High Rise Apt. Bldg.,322591.704,4840468.483,-79.279047,43.7059619
1504,3934,50,Flemingdon Park,44,54,M3C 1H3,7,0,7,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318141.779,4841859.736,-79.334228,43.7185772
1505,3935,50,Flemingdon Park,44,54,M3C 1H3,9,0,9,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318141.779,4841859.736,-79.334228,43.7185772
1506,3936,50,Flemingdon Park,44,54,M3C 1H3,8,0,8,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318141.779,4841859.736,-79.334228,43.7185772
1507,3937,50,Flemingdon Park,44,54,M3C 1H3,10,0,10,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318288.256,4841904.094,-79.332409,43.7189738
1510,3938,50,Flemingdon Park,44,54,M3C 1E8,10,0,10,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318146.13,4841802.472,-79.334172,43.7180531
1511,3939,50,Flemingdon Park,44,54,M3C 1E8,8,0,8,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318264.771,4841842.835,-79.332702,43.7184228
1512,3940,50,Flemingdon Park,44,54,M3C 1E8,11,0,11,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318264.771,4841842.835,-79.332702,43.7184228
1513,3941,50,Flemingdon Park,44,54,M3C 1E8,11,0,11,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318264.771,4841842.835,-79.332702,43.7184228
1514,3942,50,Flemingdon Park,44,54,M3C 1E8,9,0,9,1962,Towns & Wkups,Townhouse Multiplex,2,2-Storey Townhouse Fiveplex,318316.753,4841861.181,-79.332056,43.718587
1517,90128,50,Flemingdon Park,44,54,M3C 1E8,9,0,9,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318146.13,4841802.472,-79.334172,43.7180531
1518,3920,50,Flemingdon Park,44,54,M3C 1C2,12,0,12,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318551.875,4841675.192,-79.329143,43.7169085
1519,3921,50,Flemingdon Park,44,54,M3C 1C2,18,0,18,1962,Towns & Wkups,Townhouse Multiplex,2,2 - Storey Townhouse Multifam,318614.234,4841669.926,-79.328369,43.7168599
1520,3922,50,Flemingdon Park,44,54,M3C 1C2,26,0,26,1962,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,318632.584,4841675.86,-79.328142,43.7169129
1521,3928,50,Flemingdon Park,44,54,M3C 1C1,21,0,21,1962,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,318685.516,4841557.36,-79.327488,43.7158453
1522,3929,50,Flemingdon Park,44,54,M3C 1C1,15,0,15,1962,Towns & Wkups,Stacked Townhouse Multifam.,3,3 - Storey Stacked Townhouse,318685.516,4841557.36,-79.327488,43.7158453
